payment_id,booking_id,amount,payment_date
704737,646027,7974.88,2023-02-05
618651,706537,1779.14,2023-04-21
995139,526150,2475.22,2023-04-17
293506,40239,1124.68,2022-10-13
287353,441134,1966.85,2023-04-10
998211,952533,2659.66,2022-08-27
181157,635913,6667.59,2023-03-16
232603,61262,4359.26,2023-01-13
513459,279038,4876.79,2023-07-16
167103,254770,8891.26,2022-10-21
839411,959927,3454.47,2022-12-13
530793,437455,2818.96,2022-11-17
750618,116309,6247.34,2022-11-05
37640,858103,5980.76,2023-01-18
746958,154375,9225.78,2022-09-28
542369,48962,6495.17,2023-05-14
456916,199463,7063.37,2022-08-27
131098,445523,3774.66,2022-08-07
980067,493261,6316.70,2022-12-15
551064,526769,4635.67,2022-10-08
313915,219198,8763.75,2023-03-15
14466,146664,5718.19,2023-02-17
472661,801962,5465.20,2023-06-28
707269,77579,7864.14,2022-11-05
158507,782158,1530.40,2022-10-21
791854,517262,9781.99,2022-10-28
895675,145066,9674.99,2023-04-24
423351,501238,3441.85,2023-03-02
709425,654412,8428.56,2022-12-28
415871,484900,1078.41,2023-02-05
890584,228730,3695.18,2023-01-19
355015,740606,1382.11,2023-01-12
561070,407403,3065.92,2023-03-06
978293,985975,5575.39,2022-12-14
969261,288717,8552.34,2023-01-25
383575,884099,6776.16,2022-12-16
857799,505264,6743.14,2023-05-24
891990,528101,3872.62,2023-02-20
921823,65288,1965.27,2022-12-03
613163,294675,8014.50,2023-06-21
312918,15822,1028.23,2022-10-14
3287,274733,3873.16,2023-06-09
746756,219158,5760.82,2023-03-10
102429,992356,5105.40,2023-06-03
867846,846921,6773.30,2023-06-20
430212,939030,1209.58,2023-03-26
399353,793800,8652.28,2023-02-13
927275,630807,8539.48,2023-05-29
227109,538371,662.51,2023-03-18
992161,764839,7777.95,2023-02-17
415266,944246,3753.30,2022-09-14
789229,346784,7320.49,2022-09-27
976359,310932,4365.09,2023-01-31
887798,25501,4896.58,2023-04-29
623706,74004,9787.82,2022-08-12
623648,663147,8682.71,2023-07-18
616020,329261,5584.42,2023-06-15
313324,484280,4510.30,2023-01-02
55739,448472,6253.61,2023-06-24
196286,971813,2083.02,2022-08-25
873850,320582,6649.12,2022-08-27
619183,335196,4509.46,2023-05-07
983993,797958,1416.79,2023-04-28
528551,723811,885.81,2022-08-29
816476,210337,5535.32,2022-12-19
292939,414584,5191.28,2022-10-08
687130,704566,4214.22,2023-04-05
571765,634669,477.40,2022-09-01
556480,916970,5011.79,2023-01-05
43665,899465,6857.52,2022-12-30
915242,715503,5972.84,2023-01-23
314113,799089,8837.77,2022-11-05
660292,65919,2855.42,2023-04-30
532138,890693,680.91,2022-11-29
270668,956041,5822.73,2023-05-26
197648,69754,7465.74,2022-09-11
246320,187480,6353.87,2023-01-13
968821,904717,4206.28,2023-01-17
13101,445299,1126.32,2022-12-18
441743,441227,2328.11,2023-01-24
144999,165798,811.57,2023-01-22
563262,425688,8544.37,2023-07-29
769838,108917,2033.89,2022-12-03
282019,292951,6146.35,2023-07-09
954747,119147,8602.49,2022-09-27
268607,791340,2608.12,2023-03-02
384637,99539,7766.32,2022-09-20
3728,340736,2711.46,2023-06-16
90561,862612,5070.51,2023-01-14
91187,742796,6497.84,2023-05-07
293450,428521,6505.13,2023-03-22
931183,526150,2809.96,2023-08-01
697514,445179,2267.55,2023-02-04
399160,44529,6582.80,2023-06-26
571229,183702,8121.62,2023-02-15
22123,283919,8445.06,2022-10-28
916420,761680,9170.54,2022-08-08
852887,234389,1990.20,2023-04-08
321790,238402,886.84,2022-12-31
826806,824219,9284.11,2022-12-30
265055,69945,97.23,2023-02-24
185407,768155,3036.67,2023-04-17
432121,481747,3924.93,2023-07-13
936742,424405,2663.78,2022-08-20
372771,908134,3244.17,2022-10-05
817781,29863,97.65,2023-04-01
813726,416464,644.57,2022-12-22
51549,532425,4509.30,2023-02-18
495130,26439,1604.24,2023-06-12
114384,835951,7455.92,2023-04-22
574613,499910,1384.95,2022-10-21
687307,987359,240.98,2023-05-15
724380,466747,969.82,2022-12-10
870621,532425,2967.92,2022-12-30
848729,631648,9940.14,2022-10-04
661698,339971,5589.78,2023-02-23
315678,144117,6389.42,2022-11-02
115980,745637,6873.91,2023-03-05
22783,782158,4865.64,2023-08-06
387507,732834,1015.10,2023-01-17
148579,178901,9717.02,2023-03-25
171905,992356,2732.32,2022-11-18
114647,441453,3318.33,2023-06-13
809865,959927,5227.70,2023-03-29
916760,991203,5185.74,2022-09-15
689724,61084,8762.01,2023-06-15
963676,712568,3936.51,2023-06-01
402107,339971,50.97,2023-06-03
707400,669881,9844.14,2023-04-08
702025,617036,753.06,2022-12-24
149396,164108,6813.56,2023-02-15
160330,163212,8706.98,2022-10-04
432675,136450,5860.43,2022-11-12
127312,360107,122.71,2022-09-15
993421,415524,4863.28,2023-07-27
151971,260869,7981.39,2022-11-16
444696,613948,4586.81,2023-06-14
94765,888276,3098.60,2023-03-15
488383,655601,3886.33,2023-05-30
523374,427579,8876.57,2023-07-28
952859,6681,3631.11,2023-01-22
67426,689725,1389.58,2023-01-16
160252,780479,4766.92,2023-01-09
36611,931537,6115.03,2023-03-05
877156,59647,2014.01,2023-01-25
960274,877028,8684.72,2023-04-05
188925,523040,4300.44,2022-09-23
297335,929165,482.35,2023-03-21
964761,481747,2957.72,2023-06-25
870239,151189,6165.78,2023-05-30
270135,622176,4493.40,2022-08-26
162978,217265,6171.27,2023-05-08
923236,742983,751.95,2022-09-02
484056,526150,9214.75,2022-10-17
646207,799567,453.24,2022-11-25
529012,794705,3113.57,2023-01-03
87682,365177,5791.56,2022-09-02
558910,812769,7500.23,2023-04-14
370090,771087,4596.69,2023-05-25
220243,90157,8927.29,2023-04-19
952575,436356,732.92,2023-06-07
696715,394573,6019.92,2022-09-02
818126,838143,640.11,2022-08-09
984741,393231,1743.54,2022-12-20
258479,328701,4033.98,2023-03-08
486947,656188,6726.32,2023-03-05
882943,79467,5083.25,2023-07-28
749628,232192,5154.17,2023-07-15
504399,960157,7620.90,2022-08-15
389048,686609,1224.44,2023-03-05
151395,103468,9872.71,2023-06-04
231383,214298,8361.06,2023-06-25
670508,58343,8797.60,2023-07-30
405057,217002,6282.96,2023-07-02
238954,851547,860.38,2022-12-16
440778,159427,7900.32,2023-07-16
313975,111472,667.98,2023-08-02
975027,262127,9675.34,2022-09-13
209286,708892,8775.17,2023-07-11
445734,968040,6009.00,2022-12-26
192544,967333,6703.30,2023-04-12
100883,365817,564.09,2023-05-28
286481,224740,3596.86,2022-12-14
125536,710318,7926.91,2022-11-24
96322,373156,646.68,2023-04-19
989446,372,8148.62,2023-01-09
895530,857730,1423.77,2022-10-09
138995,931537,7072.53,2022-12-28
816279,428219,2261.82,2023-02-08
461190,660989,8761.38,2023-07-12
187534,934387,3088.57,2023-06-26
87999,674663,580.68,2023-03-01
167904,645265,8756.34,2022-08-07
797,434366,5538.30,2023-04-18
30328,963535,2401.22,2023-06-20
16490,447993,8487.70,2023-05-09
476160,260724,9307.19,2023-03-11
893912,280120,3925.59,2022-09-16
303718,95903,7081.24,2022-08-12
623921,844368,7069.23,2023-07-30
737177,757392,4824.96,2023-04-27
932386,383982,372.70,2023-03-02
312424,525324,9593.63,2022-08-24
990931,206097,580.68,2022-11-01
824223,561581,2744.42,2023-05-23
793968,322812,1417.67,2022-11-03
716517,931696,527.19,2022-08-25
514125,143403,4932.67,2023-04-16
307108,119147,1010.41,2023-03-28
564475,92809,172.80,2023-02-09
297244,586796,1248.96,2023-03-17
45609,134841,9040.97,2023-07-02
15355,282376,4860.93,2023-06-17
552359,910509,4192.22,2023-07-14
25035,753985,9277.02,2022-10-31
799859,182851,6537.61,2022-12-04
471554,470102,8984.40,2023-03-11
286760,743737,5353.86,2022-10-04
172512,386588,237.95,2022-11-09
866772,90795,6016.93,2023-06-25
513476,539854,1183.74,2022-08-07
410608,994354,741.34,2023-05-31
361604,352142,2671.23,2022-08-21
774479,74004,1347.83,2023-03-21
101129,791340,4941.44,2022-08-27
614541,356091,8163.03,2022-10-21
288497,640760,3098.23,2023-04-10
785575,462098,918.34,2023-08-01
964328,575268,944.59,2023-01-19
560899,114152,8709.45,2022-12-31
313195,22383,1198.35,2023-07-07
873947,694233,6869.02,2023-02-13
144669,19758,2229.28,2023-03-09
639899,849585,9390.24,2022-11-06
45676,67773,2637.39,2023-01-03
78041,855813,1889.94,2023-05-04
485307,528274,9154.96,2022-09-20
330108,9814,2165.81,2022-10-08
325399,699793,6436.85,2023-06-16
146167,867866,4502.86,2023-01-22
297809,768343,4007.50,2023-01-30
732669,453182,4731.29,2023-02-26
766319,242107,735.38,2023-05-14
539409,692014,7404.39,2023-04-12
194556,499910,2515.46,2023-06-28
821286,340957,2104.49,2022-11-30
980223,85773,1078.67,2023-03-17
584741,13752,4351.25,2022-10-19
215876,61084,9337.75,2023-02-13
531816,823063,3438.54,2022-11-03
148171,501672,138.01,2022-11-12
3116,667360,1496.31,2022-11-13
514035,487860,6250.18,2023-02-06
732201,367571,9102.40,2023-01-03
44568,873199,6140.70,2022-09-24
851627,852446,9257.19,2023-05-19
998478,990039,1316.94,2022-09-20
159541,691416,7048.48,2022-09-24
596070,830873,5657.20,2023-04-17
69686,558803,9738.78,2023-03-27
358912,5747,1627.36,2023-04-04
853393,482834,8156.88,2023-06-24
674769,326296,1853.00,2023-04-26
974033,303315,2386.97,2023-06-12
354091,280022,3032.00,2023-04-11
971618,481947,2854.70,2022-11-30
882179,976706,4858.06,2023-06-27
207255,881010,162.22,2023-01-21
796596,697044,7232.18,2022-08-09
839312,656445,817.30,2022-11-03
573600,326283,4117.31,2022-12-19
412496,274177,7824.92,2023-03-02
494939,701306,4158.37,2022-11-08
552424,546082,6143.85,2022-12-26
533332,883929,4705.43,2023-02-06
730533,748311,9183.87,2022-11-06
736267,90795,211.24,2022-12-23
255262,253228,5828.36,2023-08-03
511088,567666,7577.87,2023-01-13
615772,997111,8089.02,2023-07-16
276903,222780,1970.41,2023-06-08
825597,663249,3907.80,2023-06-13
25093,355703,3680.78,2022-09-28
337669,135062,4685.73,2023-04-02
715342,6792,1583.13,2023-03-19
33295,707472,5884.26,2023-03-24
287622,329261,7138.86,2022-08-10
974795,662755,4562.21,2022-08-07
931698,829407,4083.15,2023-03-20
945961,673867,788.79,2022-08-15
841724,61577,6145.69,2023-07-23
965650,456394,1309.93,2022-10-03
364602,2426,2473.73,2023-05-31
273194,199463,3651.02,2022-12-06
311826,398609,2063.39,2023-07-16
65608,143403,3937.43,2023-02-20
127806,436286,9722.68,2023-05-28
506871,328701,1923.64,2023-06-06
246370,67672,3490.56,2023-02-01
425237,396117,6546.47,2023-01-07
6773,1750,9078.56,2023-05-06
65574,595538,5605.85,2022-11-09
211611,554316,3844.38,2023-04-01
987227,626344,8760.99,2022-10-15
222517,828698,1277.28,2022-10-11
267304,215470,370.22,2023-01-15
962500,60226,5886.28,2023-04-13
773580,414584,2835.21,2023-05-13
93997,706537,4409.27,2023-05-11
533546,598285,2707.15,2023-07-15
71308,820608,8226.00,2022-11-15
543966,208618,2850.58,2023-01-01
226966,171455,8597.34,2023-05-22
388456,529750,3040.54,2023-02-11
911379,173135,8681.68,2022-09-08
568323,831004,988.10,2022-12-22
948389,382241,9671.08,2023-04-15
774495,321570,7406.81,2023-05-28
309029,682605,6220.82,2022-11-12
562371,46586,3615.04,2023-05-04
694242,275468,1972.25,2023-05-30
350707,256056,4695.59,2022-08-09
110273,711303,7519.08,2023-07-04
192143,913509,1919.70,2022-10-18
718397,984479,9981.75,2023-08-05
694950,362561,1598.88,2023-01-25
539071,79986,9301.30,2022-08-19
636333,132206,6343.14,2023-03-29
820001,310932,3097.74,2023-03-29
667786,5073,5679.23,2022-10-17
329821,444320,2074.40,2023-05-04
543632,552491,3131.01,2022-12-13
934290,346138,7036.58,2023-04-11
269806,375866,7902.62,2023-06-26
34910,83241,1909.90,2023-03-28
155405,482288,5214.08,2023-05-08
750141,388023,584.08,2023-05-06
317478,146664,6315.05,2023-07-03
400202,808072,863.96,2023-06-06
743756,818872,2406.21,2023-01-20
628883,935886,9055.74,2023-07-24
468234,2916,2737.61,2023-04-08
406117,53175,7782.92,2023-01-13
296437,782158,7592.28,2023-05-01
701879,504119,8075.80,2022-10-22
704656,532425,9177.20,2023-06-26
431585,776305,5073.94,2023-01-18
579885,941503,5360.35,2022-08-11
485838,70214,6516.14,2022-09-28
752324,135062,9285.85,2022-08-26
762276,100405,1768.64,2022-11-29
347732,295483,9703.40,2022-08-18
804790,785856,9639.34,2022-12-21
578250,944246,6028.84,2022-09-23
618085,915306,1953.95,2023-03-31
347393,915570,6303.15,2023-01-19
221892,237503,9143.83,2023-02-05
354687,374147,8326.26,2023-06-12
514069,163338,3330.83,2022-10-02
596932,71093,8559.28,2023-04-30
875220,143884,2495.08,2022-12-02
209361,346138,1985.93,2023-05-03
884344,224911,2709.74,2022-08-31
107903,109713,3592.01,2023-01-19
34298,892716,3531.52,2022-10-07
173625,813394,5370.27,2023-02-14
250916,462144,2403.53,2022-11-26
169731,588684,7951.67,2023-01-04
677920,485448,2658.63,2022-10-12
138966,127548,7242.95,2023-01-31
843006,228337,712.50,2023-05-17
290823,278632,6700.58,2022-12-06
796910,297651,8976.72,2023-02-20
5878,201955,3666.20,2022-10-04
138699,221431,7345.29,2023-02-13
637338,958341,3002.58,2022-10-18
949440,281162,2658.90,2023-04-08
801018,757124,7714.25,2023-02-19
554070,976883,7611.23,2022-10-25
556071,65288,6485.47,2022-09-02
951706,518002,1865.46,2022-10-27
973561,583214,9011.90,2022-09-09
179116,926638,3219.38,2022-12-01
163787,116904,9662.33,2022-08-10
73952,328550,4296.36,2022-12-09
558822,171780,6106.68,2023-05-19
611033,277429,7284.34,2023-04-06
397128,718153,4175.18,2023-04-05
989868,430619,9669.05,2022-10-18
829820,852446,4002.52,2023-08-03
965121,87464,7426.60,2023-01-10
358183,790471,5172.56,2022-08-31
320226,198915,6097.88,2022-10-03
789021,689725,1.48,2023-07-03
46217,967092,6232.60,2022-12-18
382641,310389,152.31,2022-09-06
723882,733676,8078.17,2022-08-23
779786,616513,8607.34,2022-09-07
104606,251204,7514.58,2023-07-13
532784,450605,3503.17,2022-08-26
613100,90157,5138.27,2023-06-05
541094,460846,7206.31,2022-11-24
48653,391816,2851.00,2023-01-13
261315,386530,6635.09,2023-04-16
86512,59647,3250.80,2023-02-24
306939,667318,5987.97,2022-12-15
400893,805008,7713.53,2023-04-13
971772,967023,3565.58,2022-10-18
609010,818169,3684.50,2023-07-09
571767,281365,4613.55,2022-09-24
784432,913808,133.20,2022-12-12
208060,749652,4622.03,2022-10-25
699763,312883,5005.47,2023-07-02
331686,753985,8511.29,2023-01-11
20445,609402,456.56,2023-02-15
382345,223822,3628.01,2023-08-05
259960,66125,5110.87,2023-05-28
744452,248671,7138.80,2023-01-29
923353,311047,8243.45,2023-02-06
855543,315052,2501.99,2022-08-16
158800,889684,932.40,2023-05-09
954798,177230,993.20,2023-07-29
438439,585164,7812.34,2023-06-21
509969,274447,9056.98,2023-07-18
477499,528893,8701.12,2023-05-05
883109,860403,4612.99,2023-01-29
566567,380962,5780.99,2023-06-26
287582,582476,5832.22,2023-08-02
884490,649998,7410.85,2022-09-04
821434,885128,375.04,2022-08-15
446904,619301,698.94,2023-05-17
591928,335196,6647.18,2023-05-20
91243,700911,2103.39,2022-10-13
168025,292688,4188.13,2023-03-17
160935,418972,3821.45,2023-06-28
81001,953182,3403.43,2022-08-25
988584,445050,1172.09,2022-10-01
759412,315409,7780.52,2022-09-20
450974,223698,7489.53,2023-07-18
707451,132633,5353.60,2022-09-02
428746,785312,874.60,2022-10-12
295609,803447,936.48,2023-02-22
490690,470102,6342.51,2023-08-06
10254,108917,5070.33,2023-07-08
479077,73171,7669.81,2023-01-28
807137,941503,4882.87,2023-04-03
595325,141441,3791.62,2023-07-06
15160,338333,5102.49,2022-12-16
918898,144718,4386.36,2022-09-12
903894,635071,4864.27,2023-05-16
809930,209663,3248.66,2023-04-12
199996,498171,1698.06,2023-02-13
909998,404414,5315.15,2022-09-14
758418,141124,2938.08,2023-03-12
990794,730231,2816.82,2022-09-06
758107,325496,9282.33,2023-05-10
220797,383867,4825.22,2022-08-30
499203,268593,7248.60,2022-11-07
820560,871802,4292.33,2022-11-08
579371,994990,5393.96,2023-02-14
331908,835843,7220.22,2023-07-28
864820,169505,6481.09,2023-04-20
707111,415524,7916.67,2022-09-05
892278,234813,5276.49,2022-09-26
529216,782655,2411.68,2022-08-12
173252,984808,7615.53,2022-10-23
19756,499873,5729.46,2022-10-15
547650,656925,3975.67,2023-01-07
146380,897705,5808.88,2022-09-14
194571,445179,1798.13,2022-11-12
231741,744625,2214.98,2022-10-03
591313,854839,8954.34,2022-12-06
414043,630660,5278.11,2023-05-17
60992,73547,1047.00,2022-11-29
732570,878030,9368.06,2023-07-02
519831,958356,496.71,2023-03-21
459886,189334,4826.31,2022-12-05
690452,27639,3234.75,2023-07-30
391158,117744,5341.16,2023-03-19
931355,201823,5483.53,2022-11-03
160372,408923,6428.81,2023-02-22
681390,873199,9731.69,2023-04-20
580890,779839,9133.65,2023-01-10
644862,710848,4196.32,2023-03-18
789693,280120,2120.59,2023-05-22
403714,87464,3405.65,2023-02-07
394889,686349,1310.29,2023-05-25
915336,915306,2570.17,2022-09-08
610682,75144,7304.25,2023-06-18
123948,391816,5011.83,2023-07-02
664655,827141,9498.85,2022-09-29
706128,307583,8029.59,2023-02-12
38565,458625,8588.53,2022-09-03
235702,396135,2240.54,2023-03-15
318029,887829,2690.35,2022-08-07
196153,302205,9617.88,2022-08-14
182846,379888,8346.15,2022-12-19
25841,938789,7743.67,2022-09-15
304569,284043,9988.42,2023-02-04
595784,710848,9910.42,2023-07-22
206454,804764,961.63,2023-07-25
386521,599333,6025.73,2023-03-03
384222,26439,2516.59,2023-06-18
243197,332914,9483.13,2023-02-23
655993,625349,7706.36,2023-07-06
61919,987359,5897.45,2023-02-13
85658,509711,5651.31,2023-02-25
701851,715079,4994.04,2022-10-27
413425,619301,9128.16,2023-05-01
183573,106408,324.23,2023-01-15
228379,839594,9578.32,2022-12-22
819977,466747,7710.22,2023-01-12
353537,663539,3886.98,2023-02-07
118900,656925,9356.97,2023-07-11
596453,378421,1807.53,2023-02-20
863740,181152,1708.17,2023-05-13
680941,990039,5669.05,2022-08-19
836327,517633,7488.14,2022-12-03
378183,65320,1951.27,2022-12-05
348529,486220,3825.02,2023-01-26
626701,626101,2915.17,2022-10-05
492874,536550,1417.09,2023-05-30
931227,501762,937.79,2023-02-21
840374,565774,6196.80,2023-07-05
934938,382752,7381.34,2023-01-11
830860,387492,6138.25,2023-04-08
930123,88693,7670.91,2023-08-05
420830,235563,5599.30,2023-05-13
686627,52580,2853.10,2022-11-19
940925,411958,5226.23,2023-04-19
455298,455760,878.70,2023-04-09
481499,808226,8675.98,2023-05-05
541501,413854,6863.30,2023-05-25
80918,962867,5549.37,2022-10-19
117525,32885,2961.17,2022-11-20
635402,941683,4669.16,2023-01-13
299041,637428,4389.16,2022-08-12
561176,720307,882.47,2023-05-09
795618,32279,4961.96,2022-11-18
581490,482761,4598.32,2023-04-07
773275,462144,3676.94,2022-12-12
378512,145066,2657.22,2023-05-06
151371,610543,7473.27,2022-10-05
633031,303262,961.63,2023-02-19
864071,760218,484.65,2022-08-29
606199,585251,574.36,2023-02-04
786381,178901,7832.72,2022-08-08
115734,989383,1510.29,2022-10-31
359557,119357,8690.01,2022-12-03
244652,521671,5526.29,2023-06-29
399180,567858,7604.62,2022-08-07
911705,972573,1844.17,2022-12-15
832357,769005,6082.24,2022-09-16
856376,172277,4696.73,2022-09-21
890581,474826,6165.84,2023-03-02
260635,255053,3733.01,2022-08-29
313079,436431,5753.82,2022-11-24
964032,13161,9492.78,2022-09-13
421382,702881,1562.20,2022-08-22
434707,217265,6676.25,2023-05-28
912739,394573,8353.67,2022-10-07
207296,475917,8184.99,2022-11-30
680681,744625,9177.48,2022-09-09
480975,581037,2275.58,2023-01-01
400358,654412,6439.84,2023-02-09
979106,909722,523.24,2023-05-13
304495,248671,1363.53,2023-07-08
851965,658791,6450.30,2023-06-09
380592,841338,5000.30,2022-10-06
840150,674008,3439.41,2023-01-06
826624,269918,3149.94,2022-11-19
353356,738359,5015.10,2022-12-13
11927,813394,458.55,2023-01-01
414969,273159,721.20,2022-12-29
752823,242362,2971.61,2022-10-19
499997,729203,2076.02,2022-09-21
128549,392058,4051.35,2022-12-03
281594,174134,701.03,2023-07-25
150203,357388,9240.74,2023-01-14
778625,235074,8697.82,2022-09-20
239522,177230,4031.42,2022-11-08
269462,831004,6781.69,2023-07-28
927500,830466,8436.60,2023-04-18
423527,939030,8618.41,2023-06-20
102845,274243,4212.26,2023-02-28
320621,955913,1244.20,2023-01-10
47430,699232,1031.40,2022-11-08
982427,772765,1443.19,2023-07-25
558614,838451,4759.54,2023-03-31
534460,692667,5381.15,2023-04-15
57978,397130,2274.73,2022-08-12
115468,29828,6905.96,2022-08-09
289534,414143,8658.69,2022-09-20
712443,607476,4608.93,2022-09-11
389498,108652,7924.39,2023-01-08
895635,807430,4946.05,2023-08-06
596978,374373,4392.00,2023-04-02
975212,418972,7581.10,2023-04-25
99799,302205,7.30,2023-04-21
616197,889684,2906.83,2023-06-03
744471,702640,5035.89,2023-03-03
60033,1146,4642.89,2023-04-19
37529,691416,1202.95,2023-07-02
288255,621127,693.30,2022-09-06
667698,329362,1988.79,2022-09-20
152317,481651,8313.05,2022-11-07
732899,380427,4482.37,2023-06-24
840863,626101,5321.81,2023-03-18
927642,816465,3221.57,2022-10-17
837146,759363,4330.77,2023-04-07
724859,474826,1480.63,2022-12-18
440562,967023,2026.78,2023-03-16
560225,138906,1317.82,2022-12-08
310526,835951,7142.69,2023-07-22
160441,295828,7417.06,2022-10-04
605829,398770,5487.13,2023-07-05
905315,567858,933.41,2023-07-01
499395,792406,6452.40,2023-02-28
942281,283272,8703.60,2023-03-13
227783,67338,9591.48,2023-03-06
382601,847861,307.80,2022-10-16
431658,348386,6723.37,2023-01-14
935356,175203,1144.92,2023-05-23
258013,546076,9017.54,2023-07-22
720177,376531,6827.06,2022-11-25
742295,741182,7254.31,2023-02-03
252995,857459,5334.53,2022-10-03
817256,954678,5434.26,2023-02-26
722844,827141,6800.20,2023-06-13
326971,992048,7167.92,2022-08-11
200626,328701,3991.82,2023-06-04
256994,515360,4455.89,2023-04-09
667761,49422,3588.96,2023-07-24
276645,763279,7318.36,2023-01-26
529939,887207,799.12,2023-01-17
783585,673881,9946.27,2023-04-20
808275,932726,4070.02,2023-08-02
51876,220279,540.36,2023-07-17
1728,555579,609.56,2023-04-13
676544,455760,1289.03,2022-08-07
647890,217752,1458.31,2023-01-12
491345,454839,4381.31,2023-07-03
228044,666515,5890.91,2023-05-27
680811,958946,9910.25,2022-11-18
31013,298747,5277.62,2023-04-19
708178,64846,7104.70,2023-05-25
726625,441400,3292.36,2023-02-02
397325,174738,8370.71,2023-03-18
540324,762984,7966.12,2022-10-26
780104,613948,6896.29,2023-01-22
210108,283157,6881.94,2022-12-15
540567,746160,1917.59,2022-12-28
622275,502753,3456.37,2023-05-15
688785,824546,1598.42,2023-01-14
439856,450838,6333.57,2022-10-19
249618,288717,8352.80,2023-03-30
661566,681480,1226.28,2022-11-13
488749,884099,109.38,2022-09-01
210961,700911,8053.81,2022-10-29
163221,481947,5030.47,2023-01-11
779665,13752,1180.62,2023-02-24
831648,652612,3386.74,2023-06-13
891680,969539,3647.14,2022-12-21
524811,228322,4319.33,2023-04-08
247247,940279,260.71,2023-07-26
785855,482453,2833.15,2023-05-25
71250,360522,7253.77,2022-09-13
776530,813795,2211.58,2023-01-27
899392,848118,284.54,2022-12-11
123186,633186,1683.51,2023-01-12
250411,957581,8454.46,2023-07-07
924209,3259,833.99,2023-06-01
103084,300629,7223.47,2022-10-02
164047,424405,8412.89,2022-12-01
931203,728635,1549.40,2023-07-14
299943,663643,1561.85,2022-11-05
103383,793334,8140.14,2022-08-19
260754,395749,1653.92,2022-08-10
620186,97288,1961.83,2023-02-08
907560,799324,2958.45,2022-11-24
119549,574758,8915.95,2022-09-02
8246,357388,1081.37,2023-05-19
289356,41872,9381.97,2023-01-01
39645,260869,6174.33,2022-12-07
144856,48962,7870.57,2022-10-26
801914,705442,3279.63,2022-08-07
166370,667360,6282.53,2023-04-06
851087,483663,7598.45,2023-04-07
521499,770896,3671.64,2023-07-26
228650,547985,4520.13,2022-11-27
718171,67338,2709.68,2023-01-28
490896,3114,1017.13,2022-12-12
620081,780584,1364.63,2023-03-28
36348,499078,8637.81,2023-08-06
844586,439866,2570.40,2023-06-04
111218,285544,3294.05,2023-01-04
868006,298747,7861.47,2023-05-27
734843,621127,4919.61,2022-10-16
5497,774678,9366.86,2022-10-23
927211,87464,8749.71,2023-02-02
650416,456394,8953.02,2023-03-12
119611,568252,2403.62,2022-10-12
924487,851258,8121.06,2022-08-10
482546,5747,1208.97,2022-10-26
897756,211781,3515.55,2023-05-13
493793,791384,7792.94,2022-09-12
382039,93568,3222.96,2023-04-21
647795,84210,4062.47,2023-06-09
345106,552993,1033.92,2023-01-14
568049,172787,2540.33,2023-04-01
383525,321494,7366.91,2023-04-21
697706,118737,5664.28,2023-04-02
37142,280755,8833.29,2022-08-19
318122,305843,5490.84,2023-02-08
860982,908134,3010.94,2023-01-17
817353,174069,7862.26,2023-02-14
190197,61577,756.07,2022-10-10
511429,827066,6824.82,2023-03-18
993826,918842,32.18,2023-04-29
450955,784204,2008.75,2023-02-14
499373,532425,7631.20,2023-01-15
643924,730338,8881.40,2023-02-18
645574,310932,3211.95,2023-05-23
520691,858103,5348.90,2023-03-26
946159,201955,5496.17,2022-12-05
983274,277922,4816.34,2023-01-18
331947,87317,4815.81,2022-11-08
421351,68219,2573.87,2023-01-20
381124,1996,4959.22,2023-05-11
183893,407817,6137.95,2023-06-12
39775,628975,4597.24,2023-07-19
52574,372,6576.83,2023-03-20
842756,214812,5366.21,2023-06-19
670877,684196,4266.20,2023-05-07
883692,619301,693.29,2023-02-24
378670,411588,4484.06,2023-06-10
742866,60225,3591.28,2022-12-01
949126,433973,3752.17,2022-10-25
717501,114152,5589.19,2022-08-16
815680,151099,3019.12,2023-05-08
837910,354226,6004.76,2023-02-16
435797,554316,7570.86,2023-05-29
837497,332909,766.28,2022-08-18
843660,561370,224.57,2023-06-13
138622,450352,8187.34,2022-11-01
256953,177580,7280.24,2022-10-19
643176,24983,5342.49,2023-07-01
204579,741182,5213.28,2023-01-30
215636,59475,1646.69,2022-12-25
593287,183721,5677.39,2023-06-02
530749,835717,3838.06,2023-07-15
654273,720344,7043.96,2023-02-16
672256,238650,6206.22,2023-05-17
308470,244981,2227.19,2023-07-26
371538,81918,3554.30,2022-12-17
264625,893749,2342.25,2023-07-18
82517,711303,9647.16,2023-04-26
702705,874887,7591.07,2023-02-28
496161,673881,4562.71,2022-08-31
447902,420230,1278.30,2023-04-15
653423,390174,1380.81,2023-06-17
931649,528723,8531.11,2023-06-01
259867,579528,9747.81,2023-01-05
929740,959927,9703.22,2022-08-28
456812,66333,3727.59,2022-09-22
607521,64846,3502.04,2023-05-06
162586,905870,7696.71,2022-10-10
843437,585271,3554.96,2023-04-13
450151,686246,2932.13,2022-10-09
208366,437455,6075.17,2023-03-28
144424,738123,8653.64,2023-01-12
556041,125627,9673.58,2023-03-05
279801,910489,3965.80,2023-06-04
781263,139929,886.83,2023-01-02
748962,459015,1600.57,2022-09-23
484035,808226,1258.71,2022-12-24
543544,451018,5697.44,2022-11-21
1166,813497,7662.28,2023-03-11
818343,248389,5013.91,2022-10-19
218738,84363,1757.33,2022-09-30
221911,668054,3067.77,2023-02-17
