reservation_id,user_id,car_id,supplier_id,city,rental_length,start_date,start_time,return_date,return_time,deposit_price,drive_away_price,price,rundate
885873,128,742993956,479,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,381.98,381.98,381.98,2023-07-23 05:05:17
541059,28,747681711,480,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,441.64,441.64,441.64,2023-07-23 05:05:17
545057,55,747686766,481,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,436.65,436.65,436.65,2023-07-23 05:05:17
69727,31,661320518,482,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,221.52,221.52,221.52,2023-07-23 05:05:17
236427,23,564047758,483,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,220.07,220.07,220.07,2023-07-23 05:05:17
593904,84,707281566,484,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,220.48,220.48,220.48,2023-07-23 05:05:17
540032,53,686742141,485,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,437.96,437.96,437.96,2023-07-23 05:05:17
521093,118,686732421,486,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,462.98,462.98,462.98,2023-07-23 05:05:17
265008,8,686747001,487,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,451.99,451.99,451.99,2023-07-23 05:05:17
345147,58,720815731,488,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,231.55,231.55,231.55,2023-07-23 05:05:17
470681,67,747564596,489,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,468.93,468.93,468.93,2023-07-23 05:05:17
349295,41,720815761,490,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,356.11,356.11,356.11,2023-07-23 05:05:17
219494,1,661762098,491,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,302.58,302.58,302.58,2023-07-23 05:05:17
388069,14,564047798,492,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,304.93,304.93,304.93,2023-07-23 05:05:17
607844,28,742829161,493,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,342.97,342.97,342.97,2023-07-23 05:05:17
112010,14,704048016,494,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,268.99,268.99,268.99,2023-07-23 05:05:17
368164,13,734756956,495,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,313.96,313.96,313.96,2023-07-23 05:05:17
562255,98,740281706,496,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,313.96,313.96,313.96,2023-07-23 05:05:17
733188,79,686738901,497,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,465.98,465.98,465.98,2023-07-23 05:05:17
912200,64,744545026,498,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,256.35,256.35,256.35,2023-07-23 05:05:17
776706,86,704388381,499,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,456.97,456.97,456.97,2023-07-23 05:05:17
530961,84,740247501,500,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,293.95,293.95,293.95,2023-07-23 05:05:17
521299,42,564631213,501,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,192.41,192.41,192.41,2023-07-23 05:05:17
120519,27,564631193,502,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,233.04,233.04,233.04,2023-07-23 05:05:17
83922,125,710750631,503,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,325.18,326.84,325.18,2023-07-23 05:05:17
326880,8,710761601,504,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,338.08,339.74,338.08,2023-07-23 05:05:17
411568,22,713263266,505,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,301.51,301.51,301.51,2023-07-23 05:05:17
686434,101,747620006,506,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,363.94,363.94,363.94,2023-07-23 05:05:17
97752,126,686725941,507,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,319.97,319.97,319.97,2023-07-23 05:05:17
523283,51,710750586,508,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,177.11,178.77,177.11,2023-07-23 05:05:17
387159,91,593748648,509,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,231.48,231.48,231.48,2023-07-23 05:05:17
814396,122,720492961,510,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,297.44,297.44,297.44,2023-07-23 05:05:17
11201,84,720815736,511,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,194.26,194.26,194.26,2023-07-23 05:05:17
424717,90,713427776,512,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,305.4,305.4,305.4,2023-07-23 05:05:17
843319,32,564700503,513,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,187.02,187.02,187.02,2023-07-23 05:05:17
116049,17,694486851,514,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,340.19,340.19,340.19,2023-07-23 05:05:17
707264,82,702149228,515,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,344.99,344.99,344.99,2023-07-23 05:05:17
495313,92,564047743,516,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,188.9,188.9,188.9,2023-07-23 05:05:17
11832,131,686704881,517,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,290.98,290.98,290.98,2023-07-23 05:05:17
147938,128,686703261,518,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,273.99,273.99,273.99,2023-07-23 05:05:17
23936,38,747468451,519,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,273.9,273.9,273.9,2023-07-23 05:05:17
47325,4,747478561,520,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,275.89,275.89,275.89,2023-07-23 05:05:17
908334,62,747493826,521,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,293.91,293.91,293.91,2023-07-23 05:05:17
104727,78,564047793,522,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,277.69,277.69,277.69,2023-07-23 05:05:17
160633,7,747463196,523,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,283.95,283.95,283.95,2023-07-23 05:05:17
535676,106,747473506,524,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,282.9,282.9,282.9,2023-07-23 05:05:17
710735,14,593748613,525,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,199.43,199.43,199.43,2023-07-23 05:05:17
88272,78,703481976,526,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,358.96,358.96,358.96,2023-07-23 05:05:17
251585,69,670546171,527,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,207.35,207.35,207.35,2023-07-23 05:05:17
378233,128,686711361,528,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,265.99,265.99,265.99,2023-07-23 05:05:17
19322,93,686708121,529,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,307.96,307.96,307.96,2023-07-23 05:05:17
423526,89,743211071,530,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,310.96,310.96,310.96,2023-07-23 05:05:17
238001,137,686712981,531,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,395.97,395.97,395.97,2023-07-23 05:05:17
68746,24,747524156,532,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,268.9,268.9,268.9,2023-07-23 05:05:17
376982,10,686761581,533,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,750.96,750.96,750.96,2023-07-23 05:05:17
828794,115,593748683,534,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,363.22,363.22,363.22,2023-07-23 05:05:17
72579,27,704156031,535,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,405.97,405.97,405.97,2023-07-23 05:05:17
68032,117,676914011,536,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,398.51,398.51,398.51,2023-07-23 05:05:17
428759,75,747576436,537,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,365.01,365.01,365.01,2023-07-23 05:05:17
454203,6,747544376,538,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,460.93,460.93,460.93,2023-07-23 05:05:17
526995,131,666355066,539,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,406.5,406.5,406.5,2023-07-23 05:05:17
514189,63,706372811,540,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,264.36,264.36,264.36,2023-07-23 05:05:17
713595,42,710750611,541,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,252.2,253.86,252.2,2023-07-23 05:05:17
137011,35,564047808,542,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,240.28,240.28,240.28,2023-07-23 05:05:17
672961,31,710750616,543,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,264.3,265.96,264.3,2023-07-23 05:05:17
10546,8,747650336,544,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,261.86,261.86,261.86,2023-07-23 05:05:17
820372,17,747614951,545,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,441.73,441.73,441.73,2023-07-23 05:05:17
192213,17,676866941,546,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,292.2,292.2,292.2,2023-07-23 05:05:17
721713,42,593748663,547,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,282.16,282.16,282.16,2023-07-23 05:05:17
971181,106,747488771,548,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,344.59,344.59,344.59,2023-07-23 05:05:17
85505,99,747483716,549,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,354.63,354.63,354.63,2023-07-23 05:05:17
527786,46,687522791,550,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,40.25,40.25,40.25,2023-07-23 05:05:17
920882,40,670680431,551,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,43.23,43.23,43.23,2023-07-23 05:05:17
7826,78,678743816,552,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,57.52,57.52,57.52,2023-07-23 05:05:17
300232,87,678743316,553,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,55.65,55.65,55.65,2023-07-23 05:05:17
623332,114,643043108,554,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,57.99,57.99,57.99,2023-07-23 05:05:17
418555,99,735429891,555,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,57.99,57.99,57.99,2023-07-23 05:05:17
395134,106,735594896,556,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,57.14,57.14,57.14,2023-07-23 05:05:17
877998,119,735429871,557,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,61.71,61.71,61.71,2023-07-23 05:05:17
177624,65,643043123,558,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,61.71,61.71,61.71,2023-07-23 05:05:17
548663,53,735429956,559,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,61.71,61.71,61.71,2023-07-23 05:05:17
77425,31,733092081,560,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,61.71,61.71,61.71,2023-07-23 05:05:17
613041,62,673251406,561,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,71.38,71.38,71.38,2023-07-23 05:05:17
750416,39,735431246,562,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,57.99,57.99,57.99,2023-07-23 05:05:17
641352,77,702247768,563,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,70.97,70.97,70.97,2023-07-23 05:05:17
712461,115,678759571,564,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,78.43,78.43,78.43,2023-07-23 05:05:17
759128,30,735431226,565,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,61.71,61.71,61.71,2023-07-23 05:05:17
880883,83,735431311,566,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,61.71,61.71,61.71,2023-07-23 05:05:17
593055,33,678263201,567,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,92.67,92.67,92.67,2023-07-23 05:05:17
277609,133,735429856,568,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,73.48,73.48,73.48,2023-07-23 05:05:17
715655,104,643043073,569,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,73.48,73.48,73.48,2023-07-23 05:05:17
167632,60,740090371,570,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,77.92,77.92,77.92,2023-07-23 05:05:17
691509,37,739703121,571,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,59.06,59.06,59.06,2023-07-23 05:05:17
1102,105,735431211,572,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,73.48,73.48,73.48,2023-07-23 05:05:17
330835,73,678755286,573,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,74.33,74.33,74.33,2023-07-23 05:05:17
886765,78,721221676,574,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,85.71,85.71,85.71,2023-07-23 05:05:17
328946,125,744146761,575,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,58.73,58.73,58.73,2023-07-23 05:05:17
30112,101,744146891,576,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,58.73,58.73,58.73,2023-07-23 05:05:17
657911,92,672635381,577,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,60.42,60.42,60.42,2023-07-23 05:05:17
774700,72,744146776,578,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,64.42,64.42,64.42,2023-07-23 05:05:17
432593,93,744146706,579,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,71.99,71.99,71.99,2023-07-23 05:05:17
195016,95,672647871,580,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,78.43,78.43,78.43,2023-07-23 05:05:17
281455,86,733218366,581,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,81.7,81.7,81.7,2023-07-23 05:05:17
807286,69,678756511,582,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,77.79,77.79,77.79,2023-07-23 05:05:17
20183,8,733180161,583,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,79.87,79.87,79.87,2023-07-23 05:05:17
165802,29,721979846,584,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,73.07,73.07,73.07,2023-07-23 05:05:17
788175,22,733177761,585,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,82.27,82.27,82.27,2023-07-23 05:05:17
826965,80,735429866,586,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,80.83,80.83,80.83,2023-07-23 05:05:17
522685,126,643043078,587,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,80.83,80.83,80.83,2023-07-23 05:05:17
31320,111,739735071,588,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,80.67,80.67,80.67,2023-07-23 05:05:17
278885,50,735431221,589,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,80.83,80.83,80.83,2023-07-23 05:05:17
317950,118,639562058,590,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,70.02,70.02,70.02,2023-07-23 05:05:17
552329,120,739729366,591,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,82.52,82.52,82.52,2023-07-23 05:05:17
268769,88,733214346,592,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,84.14,84.14,84.14,2023-07-23 05:05:17
749590,107,502553448,593,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,68.32,68.32,68.32,2023-07-23 05:05:17
831737,119,672653876,594,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,86.01,86.01,86.01,2023-07-23 05:05:17
148134,99,673249636,595,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,83.01,83.01,83.01,2023-07-23 05:05:17
957142,57,702065263,596,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,80.88,80.88,80.88,2023-07-23 05:05:17
617501,54,735429476,597,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,77.13,77.13,77.13,2023-07-23 05:05:17
178275,137,735429881,598,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,105.08,105.08,105.08,2023-07-23 05:05:17
940498,26,643043088,599,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,105.08,105.08,105.08,2023-07-23 05:05:17
482031,38,702764381,600,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,76.71,76.71,76.71,2023-07-23 05:05:17
827395,103,672633616,601,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,70.01,70.01,70.01,2023-07-23 05:05:17
470810,35,740089261,602,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,91.31,91.31,91.31,2023-07-23 05:05:17
154697,134,735429471,603,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,85.42,85.42,85.42,2023-07-23 05:05:17
919044,103,687522641,604,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,65.19,65.19,65.19,2023-07-23 05:05:17
591666,77,733255986,605,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,103.8,103.8,103.8,2023-07-23 05:05:17
72937,50,733196361,606,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,103.8,103.8,103.8,2023-07-23 05:05:17
93708,40,702764371,607,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,84.97,84.97,84.97,2023-07-23 05:05:17
867003,36,744146841,608,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,92.82,92.82,92.82,2023-07-23 05:05:17
831902,98,639562023,609,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,87.38,87.38,87.38,2023-07-23 05:05:17
628012,120,735431236,610,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,105.08,105.08,105.08,2023-07-23 05:05:17
578648,45,744146716,611,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,79.56,79.56,79.56,2023-07-23 05:05:17
145915,74,735429861,612,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,88.53,88.53,88.53,2023-07-23 05:05:17
827021,58,713854811,613,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,88.75,88.75,88.75,2023-07-23 05:05:17
252812,91,739734371,614,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,89.63,89.63,89.63,2023-07-23 05:05:17
616211,113,713921726,615,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,90.78,90.78,90.78,2023-07-23 05:05:17
191205,92,739727181,616,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,91.69,91.69,91.69,2023-07-23 05:05:17
88736,71,713849176,617,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,91.41,91.41,91.41,2023-07-23 05:05:17
585470,1,643043113,618,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,88.53,88.53,88.53,2023-07-23 05:05:17
384494,90,733189761,619,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,79.63,79.63,79.63,2023-07-23 05:05:17
126879,56,739738571,620,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,79.87,79.87,79.87,2023-07-23 05:05:17
194929,114,702764441,621,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,93.48,93.48,93.48,2023-07-23 05:05:17
29979,104,739725566,622,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,81.7,81.7,81.7,2023-07-23 05:05:17
290794,24,733241146,623,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,81.33,81.33,81.33,2023-07-23 05:05:17
725172,58,735429456,624,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,93.93,93.93,93.93,2023-07-23 05:05:17
967922,124,733281446,625,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,108.98,108.98,108.98,2023-07-23 05:05:17
53895,138,733207161,626,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,108.98,108.98,108.98,2023-07-23 05:05:17
490329,99,722105221,627,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,77.13,77.13,77.13,2023-07-23 05:05:17
579605,49,672646111,628,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,91.97,91.97,91.97,2023-07-23 05:05:17
787306,98,673977456,629,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,85.42,85.42,85.42,2023-07-23 05:05:17
399583,30,713914766,630,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,93.49,93.49,93.49,2023-07-23 05:05:17
186173,85,735431216,631,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,88.53,88.53,88.53,2023-07-23 05:05:17
733078,37,731058211,632,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,85.14,85.14,85.14,2023-07-23 05:05:17
749642,79,639562073,633,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,85.14,85.14,85.14,2023-07-23 05:05:17
91182,80,723746066,634,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,95.14,95.14,95.14,2023-07-23 05:05:17
382456,41,678263161,635,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,86.6,86.6,86.6,2023-07-23 05:05:17
23265,89,733185561,636,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,83.88,83.88,83.88,2023-07-23 05:05:17
722563,8,732088891,637,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,70.87,70.87,70.87,2023-07-23 05:05:17
197473,67,723749041,638,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,95.99,95.99,95.99,2023-07-23 05:05:17
655111,8,733181961,639,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,101.72,101.72,101.72,2023-07-23 05:05:17
796469,35,733222386,640,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,101.72,101.72,101.72,2023-07-23 05:05:17
399710,48,735429926,641,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,101.83,101.83,101.83,2023-07-23 05:05:17
159037,74,715698931,642,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,101.83,101.83,101.83,2023-07-23 05:05:17
728025,35,735431291,643,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,340.79,340.79,340.79,2023-07-23 05:05:17
634242,26,735429936,644,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,340.79,340.79,340.79,2023-07-23 05:05:17
584126,123,716004226,645,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,340.79,340.79,340.79,2023-07-23 05:05:17
46014,86,721978866,646,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,85.14,85.14,85.14,2023-07-23 05:05:17
2405,106,744146876,647,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,83.36,83.36,83.36,2023-07-23 05:05:17
434188,97,733230426,648,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,85.79,85.79,85.79,2023-07-23 05:05:17
2872,16,702764421,649,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,76.71,76.71,76.71,2023-07-23 05:05:17
356744,50,735431296,650,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,397.58,397.58,397.58,2023-07-23 05:05:17
961274,118,735429941,651,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,397.58,397.58,397.58,2023-07-23 05:05:17
399110,36,720698906,652,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,397.58,397.58,397.58,2023-07-23 05:05:17
455338,117,672885391,653,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,93.93,93.93,93.93,2023-07-23 05:05:17
185511,16,735431281,654,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,101.83,101.83,101.83,2023-07-23 05:05:17
962848,8,713965436,655,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,115.33,115.33,115.33,2023-07-23 05:05:17
810977,77,713888956,656,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,115.33,115.33,115.33,2023-07-23 05:05:17
31554,71,723745916,657,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,91.48,91.48,91.48,2023-07-23 05:05:17
912491,52,735429451,658,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,77.1,77.1,77.1,2023-07-23 05:05:17
13887,79,723748471,659,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,91.98,91.98,91.98,2023-07-23 05:05:17
830325,25,744146831,660,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,100.41,100.41,100.41,2023-07-23 05:05:17
241458,130,502553453,661,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,85.5,85.5,85.5,2023-07-23 05:05:17
922698,75,739723381,662,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,90.78,90.78,90.78,2023-07-23 05:05:17
891448,123,739737871,663,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,88.75,88.75,88.75,2023-07-23 05:05:17
829484,6,713945046,664,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,90.36,90.36,90.36,2023-07-23 05:05:17
770442,37,713877646,665,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,88.47,88.47,88.47,2023-07-23 05:05:17
501961,16,672652116,666,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,101.17,101.17,101.17,2023-07-23 05:05:17
771345,129,732089596,667,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,72.93,72.93,72.93,2023-07-23 05:05:17
217605,42,713905756,668,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,121.09,121.09,121.09,2023-07-23 05:05:17
20052,25,713998046,669,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,121.09,121.09,121.09,2023-07-23 05:05:17
690192,34,733276086,670,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,106.92,106.92,106.92,2023-07-23 05:05:17
738308,101,733205361,671,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,106.92,106.92,106.92,2023-07-23 05:05:17
569397,36,733251966,672,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,105.86,105.86,105.86,2023-07-23 05:05:17
247819,39,733194561,673,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,105.86,105.86,105.86,2023-07-23 05:05:17
485715,60,702764451,674,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,118.68,118.68,118.68,2023-07-23 05:05:17
245146,52,672879171,675,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,77.1,77.1,77.1,2023-07-23 05:05:17
452249,70,687494931,676,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,82.38,82.38,82.38,2023-07-23 05:05:17
282280,76,733210161,677,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,108.98,108.98,108.98,2023-07-23 05:05:17
103344,18,733286806,678,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,108.98,108.98,108.98,2023-07-23 05:05:17
210121,84,735429461,679,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,119.28,119.28,119.28,2023-07-23 05:05:17
126683,4,729788871,680,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,136.62,136.62,136.62,2023-07-23 05:05:17
335808,112,733200561,681,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,79.57,79.57,79.57,2023-07-23 05:05:17
960274,49,721990106,682,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,101.41,101.41,101.41,2023-07-23 05:05:17
645949,88,649547328,683,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,101.74,101.74,101.74,2023-07-23 05:05:17
750007,56,733266706,684,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,81.1,81.1,81.1,2023-07-23 05:05:17
651823,72,655227066,685,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,92.95,92.95,92.95,2023-07-23 05:05:17
959416,32,744148626,686,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,104.19,104.19,104.19,2023-07-23 05:05:17
445071,81,713871471,687,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,93.2,93.2,93.2,2023-07-23 05:05:17
252130,130,735429901,688,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,92.95,92.95,92.95,2023-07-23 05:05:17
441833,120,672906216,689,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,106.85,106.85,106.85,2023-07-23 05:05:17
356256,6,723746366,690,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,86.36,86.36,86.36,2023-07-23 05:05:17
